Plasmid;replicon;mobility;mge_cluster;tnse1D;tnse2D;amr;virulence;metal;biocide;heat;acid;carba_alleles;length
S03474-2022-08-B07_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.099286311824411;5.500160161049981;;spvD;;;;;;72298
S3890-2023-02-F03_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40278
S3739-2022-14-E11_bin_0;IncFIB(pB171),IncFII(S);conjugative;17.0;0.9160894805267024;39.48179863162298;;;;;;;;96054
S3739-2022-14-E11_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;3152
S3614-2022-11-B11_bin_0;No hit found;conjugative;9.0;2.7229667666522595;63.38350678345021;aph(4)-Ia,blaCTX-M-65,dfrA14,floR,tet(A);ybtP;;;;;;307431
S4214-2023-19-C03_bin_0;IncFII(pHN7A8);conjugative;10.0;7.9804050446378;57.82002502908157;blaCTX-M-55,fosA3;;;;;;;79492
S4214-2023-19-C03_bin_1;IncA/C2;conjugative;37.0;8.045213643469078;40.13146525935501;dfrA8,sul2;;;;;;;89694
S4214-2023-19-C03_bin_2;No hit found;non-mobilizable;9.0;1.883589720327994;64.12931164430056;;;;;;;;27652
S4214-2023-19-C03_bin_3;No hit found;non-mobilizable;10.0;4.28430832966099;58.38694908260451;;;;;;;;6931
S4214-2023-19-C03_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3372
S4214-2023-19-C03_bin_5;Col440I;mobilizable;30.0;-19.909264614334138;7.346708018777371;qnrB19;;;;;;;2989
S4214-2023-19-C03_bin_6;No hit found;non-mobilizable;-1.0;6.083453755612837;33.68578501531141;;;;;;;;2606
6502100579_bin_0;IncFIB(S);non-mobilizable;-1.0;-1.7767442878290918;35.165542508978575;;spvD;;;;;;52527
S4128-2023-14-B01_bin_0;IncFII(S);conjugative;10.0;11.85728661396869;60.45955383898781;;spvD;;;;;;87214
S03380-2022-02-D05_bin_0;No hit found;non-mobilizable;9.0;3.1787491154039147;61.693605514450354;;mchF;;;;;;112020
S03380-2022-02-D05_bin_1;IncFIB(pB171);conjugative;-1.0;10.774973475386616;28.260803039738704;;;;;;;;105638
S03380-2022-02-D05_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;1132
S3931-2023-04-A06_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S4190-2023-17-A08_bin_0;IncA/C2;conjugative;9.0;2.456148070472037;63.58224940122828;aph(3')-Ia,blaCMY-2,tet(A);ybtP;;;;;;203528
S4190-2023-17-A08_bin_1;No hit found;mobilizable;-1.0;-22.07248972487438;18.13879236875417;;;;;;;;4657
S4190-2023-17-A08_bin_2;No hit found;mobilizable;0.0;-34.019945617503296;35.758335878177945;;;;;;;;4074
S4190-2023-17-A08_bin_3;No hit found;mobilizable;-1.0;-21.83052087318384;18.982224090571435;;;;;;;;4018
S03375-2022-02-B08_bin_0;No hit found;conjugative;-1.0;15.780265059375612;23.273656757439447;;ybtP;;;;;;325316
S03375-2022-02-B08_bin_1;IncFIB(pB171),IncFII(SARC14),IncFII(Yp);conjugative;-1.0;10.78682588717865;28.258056301814104;;;;;;;;96264
S4218-2023-19-D06_bin_0;IncHI2,IncHI2A;conjugative;35.0;19.73037252223087;42.89672058470792;aph(3')-Ia,dfrA1,mcr-9.1,sul1;;terD,terW,terZ;;;;;613473
S4136-2023-14-D10_bin_0;IncFII(S),IncX1;conjugative;-1.0;3.0993342186420767;5.4997131236328025;;spvD;;;;;;74572
S3814-2022-17-B02_bin_0;IncA/C2;conjugative;37.0;8.091968130745444;40.51263999453896;blaCMY-2,sul2;ybtP;;;;;;191337
S4108-2023-11-G08_bin_0;IncX1;conjugative;-1.0;3.097980960796276;5.511304356302704;;;;;;;;42668
S03437-2022-06-A11_bin_0;IncHI2,IncHI2A;conjugative;35.0;20.04552973366402;42.70097487271584;mcr-9.1,sul1;;;;;;;202370
S03437-2022-06-A11_bin_1;Col440I;mobilizable;30.0;-20.909272915966184;8.226696471017041;qnrB19;;;;;;;2699
S3807-2022-16-F10_bin_0;IncFII(S);conjugative;-1.0;3.8348044014353486;33.77812161307561;;;;;;;;144195
S3973-2023-04-D09_bin_Unbinned;IncX1;conjugative;-1.0;3.0981379612141917;5.520647868818005;;;;;;;;40281
1092001391_bin_0;IncQ1;mobilizable;23.0;-18.38959538487444;3.7041785726043175;floR;;;;;;;7494
S4131-2023-14-B07_bin_0;IncI;conjugative;9.0;2.4880951334139843;63.65118719863277;;;;;;;;109442
S4131-2023-14-B07_bin_1;IncX1;conjugative;-1.0;3.097976878218657;5.512721916163208;;;;;;;;42600
S4131-2023-14-B07_bin_2;ColRNAI;mobilizable;24.0;-7.689745440798773;20.707456590611105;;;;;;;;4593
S3653-2022-12-C02_bin_0;IncA/C2;conjugative;9.0;2.5700027903460025;63.80019272139348;blaCMY-2,tet(A);ybtP;;;;;;193558
S3653-2022-12-C02_bin_1;IncX1;conjugative;-1.0;3.097759562919497;5.436329888674944;;;;;;;;37697
S3653-2022-12-C02_bin_2;No hit found;mobilizable;24.0;-11.51614146252804;18.413750720618403;;;;;;;;4677
S3653-2022-12-C02_bin_3;No hit found;mobilizable;24.0;-8.264079176520799;19.62059992335224;;;;;;;;4100
S3653-2022-12-C02_bin_4;No hit found;mobilizable;-1.0;-4.148243539454222;29.72155811325534;;;;;;;;3373
S3653-2022-12-C02_bin_5;Col440I;mobilizable;30.0;-19.87079652328081;7.496053601524284;qnrB19;;;;;;;2740
S3653-2022-12-C02_bin_6;ColpVC;mobilizable;-1.0;-7.042957984488619;33.73333202139034;;;;;;;;2096
S3653-2022-12-C02_bin_Unbinned;No hit found;non-mobilizable;-1.0;-1.4906094055023895;-64.58445681717173;;;;;;;;1007
S4110-2023-11-H03_bin_0;IncI1;conjugative;9.0;2.399279467742766;64.15453681297954;aph(3')-Ia,sul1,sul2;;;;;;;104418
S4110-2023-11-H03_bin_1;ColRNAI;mobilizable;24.0;-7.703732668601452;20.70069018507984;;;;;;;;4659
S4110-2023-11-H03_bin_2;Col156;mobilizable;11.0;-11.12082631835681;37.87895040890172;;;;;;;;4301
S4110-2023-11-H03_bin_3;No hit found;mobilizable;0.0;-33.90309615355129;35.75439877230698;;;;;;;;4110
S4110-2023-11-H03_bin_Unbinned;No hit found;non-mobilizable;-;-;-;;;;;;;;398371
1092001003_bin_0;ColRNAI;mobilizable;24.0;-7.689745440798773;20.707456590611105;;;;;;;;4593
